Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
1637,Off-surface,"0.154687543715, 0.7533567265075",One player's frame missing
1638,Off-surface,"0.149842834783, 0.732360027078",One player's frame missing
1639,Off-surface,"0.1441308995445, 0.717143044761",One player's frame missing
1640,Off-surface,"0.143204885746, 0.697419267449",One player's frame missing
1641,Off-surface,"0.14419874472049998, 0.6858082286565002",One player's frame missing
1642,Off-surface,"0.14650805812099998, 0.6774292798725",One player's frame missing
1643,Off-surface,"0.154551070605, 0.665332469122",One player's frame missing
1644,Off-surface,"0.156008914868, 0.6654321912615",One player's frame missing
1645,Off-surface,"0.1589244424405, 0.6710079927265",One player's frame missing
1646,Off-surface,"0.16111576575949998, 0.6713036751055",One player's frame missing
1647,Off-surface,"0.1639655202085, 0.6771526809974999",One player's frame missing
1648,Off-surface,"0.17005168227849998, 0.678719266096",One player's frame missing
1649,Off-surface,"0.17693103288, 0.6868617849455",One player's frame missing
1650,Off-surface,"0.18419917165150002, 0.68923355071",One player's frame missing
1651,Off-surface,"0.1954478709895, 0.6909600229714998",One player's frame missing
1652,Off-surface,"0.24157769347199998, 0.7014024197944999",One player's frame missing
1653,Off-surface,"0.31118497048300003, 0.697369799953",One player's frame missing
1654,Noisy,"0.321472032876, 0.7027983264366666",One player's frame missing
1655,Off-surface,"0.302487026601, 0.7089849784065",One player's frame missing
1656,Off-surface,"0.30379616451, 0.7203631867125",One player's frame missing
1657,Noisy,"0.30470599227350004, 0.727342976892",One player's frame missing
1658,Noisy,"0.307065971529, 0.7357776085635",One player's frame missing
1659,Noisy,"0.3048092518045, 0.744626557915",One player's frame missing
1660,Noisy,"0.30614145494800005, 0.757630802792",One player's frame missing
1661,Noisy,"0.305321911128, 0.7726750429539999",One player's frame missing
1662,Noisy,"0.303035433508, 0.7904496985764999",One player's frame missing
1663,Off-surface,"0.3031993361025, 0.8142714649245001",One player's frame missing
1664,Off-surface,"0.3050995427445, 0.838250378723",One player's frame missing
1665,Off-surface,"0.30459309673, 0.8588068936685",One player's frame missing
1666,Noisy,"0.3091328080895, 0.8847195985485",One player's frame missing
1667,Noisy,"0.31283776017099996, 0.9119735700465",One player's frame missing
1668,Noisy,"0.31858133303400005, 0.9295375671405",One player's frame missing
1669,Noisy,"0.32678580251949996, 0.9518073996745",One player's frame missing
1670,Noisy,"0.33410261373899997, 0.9694787348555001",One player's frame missing
1671,Off-surface,"0.33679280314500004, 0.9902161176725",One player's frame missing
1672,Off-surface,Off-surface,Both player's frame missing
1673,Off-surface,Off-surface,Both player's frame missing
1674,Off-surface,Off-surface,Both player's frame missing
1675,Off-surface,Off-surface,Both player's frame missing
1676,Noisy,Off-surface,Both player's frame missing
1677,Noisy,Off-surface,Both player's frame missing
1678,Noisy,Off-surface,Both player's frame missing
1679,Noisy,Off-surface,Both player's frame missing
1680,Noisy,Off-surface,Both player's frame missing
1681,Noisy,Off-surface,Both player's frame missing
1682,Noisy,Off-surface,Both player's frame missing
1683,Noisy,Off-surface,Both player's frame missing
1684,Noisy,Off-surface,Both player's frame missing
1685,Noisy,Off-surface,Both player's frame missing
1686,Noisy,Off-surface,Both player's frame missing
1687,Noisy,Off-surface,Both player's frame missing
1688,Noisy,Off-surface,Both player's frame missing
1689,Off-surface,Off-surface,Both player's frame missing
1690,Noisy,Off-surface,Both player's frame missing
1691,Off-surface,Off-surface,Both player's frame missing
1692,Off-surface,Off-surface,Both player's frame missing
1693,Noisy,Off-surface,Both player's frame missing
1694,Off-surface,Off-surface,Both player's frame missing
1695,Off-surface,Off-surface,Both player's frame missing
1696,Noisy,Off-surface,Both player's frame missing
1697,Off-surface,Off-surface,Both player's frame missing
1698,Off-surface,Off-surface,Both player's frame missing
1699,Noisy,Off-surface,Both player's frame missing
1700,Off-surface,Off-surface,Both player's frame missing
1701,Noisy,Off-surface,Both player's frame missing
1702,Off-surface,Off-surface,Both player's frame missing
1703,Noisy,Off-surface,Both player's frame missing
1704,Noisy,Off-surface,Both player's frame missing
1705,Noisy,Off-surface,Both player's frame missing
1706,Noisy,Off-surface,Both player's frame missing
1707,Noisy,Off-surface,Both player's frame missing
1708,Off-surface,Off-surface,Both player's frame missing
1709,"0.020564249255500003, 0.973519156072",Off-surface,One player's frame missing
1710,Noisy,"0.24802213026949999, 0.966504780035",One player's frame missing
1711,Off-surface,Missing,Both player's frame missing
1712,Off-surface,Noisy,Both player's frame missing
1713,Off-surface,"0.0920064206345, 0.928465248752",One player's frame missing
1714,Noisy,"0.09027853503305, 0.9356874168310001",One player's frame missing
1715,Off-surface,"0.08795802970969999, 0.9415700815620001",One player's frame missing
1716,Off-surface,"0.08448456599035001, 0.9446713927205",One player's frame missing
1717,Noisy,"0.07966833699165, 0.9522185619685",One player's frame missing
1718,Off-surface,"0.0760798265543, 0.9642716087145",One player's frame missing
1719,Off-surface,"0.07100809992599999, 0.9684945412035",One player's frame missing
1720,Off-surface,"0.06428795762185, 0.9696305734715001",One player's frame missing
1721,Off-surface,"0.0577802285804, 0.954002597485",One player's frame missing
1722,Off-surface,"0.05277193929605, 0.9511364388245",One player's frame missing
1723,Noisy,"0.05068610307155, 0.9441303912949999",One player's frame missing
1724,Noisy,"0.0390254701016, 0.9232345238569999",One player's frame missing
1725,Off-surface,"0.0203613601127, 0.8927439509",One player's frame missing
1726,Off-surface,"0.01374517579565, 0.878006485017",One player's frame missing
1727,Off-surface,"0.013942928708950001, 0.8707153824710001",One player's frame missing
1728,Off-surface,"0.0133282110439, 0.867216978976",One player's frame missing
1729,Off-surface,"0.01818645173765, 0.8558117802435",One player's frame missing
1730,Off-surface,"0.021917644260500004, 0.844521070334",One player's frame missing
1731,Off-surface,"0.01848396410615, 0.8472591682655",One player's frame missing
1732,Off-surface,"0.02839904424525, 0.8365670360274999",One player's frame missing
1733,Off-surface,"0.03341965272555, 0.8247561656125",One player's frame missing
1734,Off-surface,"0.03733583240129999, 0.8119108562475",One player's frame missing
1735,Off-surface,"0.049779477384366666, 0.8056150104686667",One player's frame missing
1736,Off-surface,"0.051093895308, 0.7982438902719999",One player's frame missing
1737,Noisy,"0.049553759203, 0.7970570925314999",One player's frame missing
1738,Noisy,"0.04740910274495, 0.798820487185",One player's frame missing
1739,Off-surface,"0.043893837526600005, 0.7956874610785",One player's frame missing
1740,Off-surface,"0.038694765741850004, 0.789377327519",One player's frame missing
1741,Off-surface,"0.0345227420352, 0.7842925043690001",One player's frame missing
1742,Off-surface,"0.02882189714195, 0.7850091654715",One player's frame missing
1743,Off-surface,"0.0238155971128, 0.78171659285",One player's frame missing
1744,Off-surface,"0.018406003739, 0.7757079921179999",One player's frame missing
1745,Off-surface,"0.0152512363941, 0.7646756391925",One player's frame missing
1746,Off-surface,"0.0101848518826, 0.751660498184",One player's frame missing
1747,Off-surface,"0.02173885363685, 0.7343494223860001",One player's frame missing
1748,Off-surface,Noisy,Both player's frame missing
1749,Off-surface,"0.17621899178849998, 0.797671928479",One player's frame missing
1750,Off-surface,"0.1720904927975, 0.7962698002319999",One player's frame missing
1751,Off-surface,"0.17333612067350002, 0.796467642571",One player's frame missing
1752,Off-surface,"0.175167386246, 0.8068684000955",One player's frame missing
1753,Off-surface,"0.1753952464765, 0.8262134997049999",One player's frame missing
1754,Off-surface,"0.1804393192625, 0.841242295774",One player's frame missing
1755,Off-surface,"0.180428241986, 0.8651384530465001",One player's frame missing
1756,Off-surface,"0.18170165099250002, 0.883629516054",One player's frame missing
1757,Off-surface,"0.1846454015125, 0.9145601117819999",One player's frame missing
1758,Off-surface,"0.18486359980099998, 0.93285474764",One player's frame missing
1759,Off-surface,"0.181809761279, 0.948018272876",One player's frame missing
1760,Off-surface,Off-surface,Both player's frame missing
1761,Off-surface,Off-surface,Both player's frame missing
1762,Off-surface,Off-surface,Both player's frame missing
1763,Off-surface,Off-surface,Both player's frame missing
1764,Noisy,Off-surface,Both player's frame missing
1765,Off-surface,Off-surface,Both player's frame missing
1766,Off-surface,Off-surface,Both player's frame missing
1767,Off-surface,Off-surface,Both player's frame missing
1768,Off-surface,Off-surface,Both player's frame missing
1769,Off-surface,Off-surface,Both player's frame missing
1770,Off-surface,Off-surface,Both player's frame missing
1771,Off-surface,Off-surface,Both player's frame missing
1772,Off-surface,Off-surface,Both player's frame missing
1773,Off-surface,Off-surface,Both player's frame missing
1774,Off-surface,Off-surface,Both player's frame missing
1775,Off-surface,Off-surface,Both player's frame missing
1776,Off-surface,Off-surface,Both player's frame missing
1777,Off-surface,Off-surface,Both player's frame missing
1778,Off-surface,Off-surface,Both player's frame missing
1779,Off-surface,Off-surface,Both player's frame missing
1780,Off-surface,Off-surface,Both player's frame missing
1781,Off-surface,Off-surface,Both player's frame missing
1782,Off-surface,Off-surface,Both player's frame missing
1783,Off-surface,Off-surface,Both player's frame missing
1784,Off-surface,Off-surface,Both player's frame missing
1785,Off-surface,Off-surface,Both player's frame missing
1786,Off-surface,Off-surface,Both player's frame missing
1787,Off-surface,Off-surface,Both player's frame missing
1788,Off-surface,Noisy,Both player's frame missing
1789,Off-surface,"0.157388886981, 0.551098412567",One player's frame missing
1790,Off-surface,Missing,Both player's frame missing
1791,Off-surface,"0.158654867951, 0.5545619995686667",One player's frame missing
1792,Off-surface,"0.158868344027, 0.55315528795",One player's frame missing
1793,Off-surface,"0.159210313158, 0.5536534917025",One player's frame missing
1794,Off-surface,"0.161939642292, 0.5490288193999999",One player's frame missing
1795,Off-surface,"0.16505565179200002, 0.548099054278",One player's frame missing
1796,Off-surface,"0.165128773608, 0.5422320734480001",One player's frame missing
1797,Off-surface,"0.16502312507833333, 0.5417894515846666",One player's frame missing
1798,Off-surface,"0.165045504033, 0.542749323454",One player's frame missing
1799,Off-surface,"0.1678619799385, 0.5409205986945",One player's frame missing
1800,Off-surface,"0.16641050122950002, 0.5114134358305",One player's frame missing
1801,Off-surface,"0.16072536088699999, 0.487095502208",One player's frame missing
1802,Off-surface,"0.16019065187300002, 0.47955078738650003",One player's frame missing
1803,Off-surface,"0.08200902650173, 0.47896917073449996",One player's frame missing
1804,Off-surface,Off-surface,Both player's frame missing
1805,Off-surface,"0.1586893906265, 0.4421040703725",One player's frame missing
1806,Off-surface,"0.160030181353, 0.438740950187",One player's frame missing
1807,Off-surface,"0.1582878240015, 0.4342710115645",One player's frame missing
1808,Off-surface,"0.16014750247350001, 0.430273618815",One player's frame missing
1809,Off-surface,"0.1546343393925, 0.431725922906",One player's frame missing
1810,Off-surface,"0.18823695044400002, 0.4490254182965",One player's frame missing
1811,Noisy,Noisy,Both player's frame missing
1812,Noisy,Noisy,Both player's frame missing
1813,Noisy,Noisy,Both player's frame missing
1814,Noisy,Noisy,Both player's frame missing
1815,Noisy,"0.432441765289, 0.7034374218124999",One player's frame missing
1816,Noisy,"0.43910202970800005, 0.6992232651715",One player's frame missing
1817,Noisy,"0.450983016841, 0.7021151289600001",One player's frame missing
1818,Noisy,"0.4586960825215, 0.6947979948975",One player's frame missing
1819,Off-surface,"0.470285805755, 0.691549745011",One player's frame missing
1820,Off-surface,"0.477416474898, 0.692099443961",One player's frame missing
1821,Off-surface,"0.48466598484699996, 0.6886322321275",One player's frame missing
1822,Off-surface,"0.4937846487955, 0.684272680944",One player's frame missing
1823,Noisy,"0.6935991556354999, 0.7850836301215001",One player's frame missing
1824,Off-surface,"0.6985784117885, 0.786197875469",One player's frame missing
1825,Off-surface,Noisy,Both player's frame missing
1826,Noisy,Missing,Both player's frame missing
1827,Off-surface,Noisy,Both player's frame missing
1828,Off-surface,Noisy,Both player's frame missing
1829,Off-surface,"0.557929395051, 0.842895444591",One player's frame missing
1830,Off-surface,"0.587727520232, 0.8592850735685",One player's frame missing
1831,Off-surface,"0.6304324339295, 0.8823948676675",One player's frame missing
1832,Off-surface,"0.6712110916905001, 0.9002978410289999",One player's frame missing
1833,Off-surface,"0.7080893103225001, 0.9229951593465",One player's frame missing
1834,Off-surface,"0.7440793470035, 0.9359457795035",One player's frame missing
