Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
3364,"0.424278613752, 0.567884694091",Off-surface,One player's frame missing
3365,"0.423716401797, 0.565363210601",Off-surface,One player's frame missing
3366,"0.425657857178, 0.5593961322534999",Off-surface,One player's frame missing
3367,"0.42727498835199995, 0.5554925919070001",Off-surface,One player's frame missing
3368,"0.426988218918, 0.554077156664",Off-surface,One player's frame missing
3369,"0.42513246036866664, 0.555632105132",Off-surface,One player's frame missing
3370,"0.41408787353200005, 0.6120577759645",Off-surface,One player's frame missing
3371,"0.4012699511005, 0.5965844120605",Off-surface,One player's frame missing
3372,"0.39700349965899995, 0.5884266972519999",Off-surface,One player's frame missing
3373,"0.399011865946, 0.580046052793",Off-surface,One player's frame missing
3374,"0.39808925787500005, 0.5773347649659999",Off-surface,One player's frame missing
3375,"0.39807234617399995, 0.575193646834",Off-surface,One player's frame missing
3376,"0.39778010504300004, 0.576438649712",Off-surface,One player's frame missing
3377,"0.403653399452, 0.610074565743",Off-surface,One player's frame missing
3378,"0.4082838706145, 0.6365556056199999",Off-surface,One player's frame missing
3379,"0.4105339382225, 0.638071220285",Off-surface,One player's frame missing
3380,"0.4080110974853333, 0.6424863774593333",Off-surface,One player's frame missing
3381,"0.404742057693, 0.6402192380114999",Off-surface,One player's frame missing
3382,Missing,Off-surface,Both player's frame missing
3383,Missing,Off-surface,Both player's frame missing
3384,Missing,Off-surface,Both player's frame missing
3385,Missing,Off-surface,Both player's frame missing
3386,Missing,Off-surface,Both player's frame missing
3387,Missing,Off-surface,Both player's frame missing
3388,Missing,Off-surface,Both player's frame missing
3389,Missing,Off-surface,Both player's frame missing
3390,Missing,Off-surface,Both player's frame missing
3391,Missing,Off-surface,Both player's frame missing
3392,Missing,Off-surface,Both player's frame missing
3393,Missing,Off-surface,Both player's frame missing
3394,Missing,Off-surface,Both player's frame missing
3395,Missing,Off-surface,Both player's frame missing
3396,Missing,Off-surface,Both player's frame missing
3397,Missing,Off-surface,Both player's frame missing
3398,Missing,Off-surface,Both player's frame missing
3399,"0.106191231426, 0.41325032371",Off-surface,One player's frame missing
3400,"0.4127695402985, 0.6724261370789999",Off-surface,One player's frame missing
3401,"0.41405780482050003, 0.667345946431",Off-surface,One player's frame missing
3402,"0.4154355901806667, 0.6657043336043333",Off-surface,One player's frame missing
3403,"0.41321043162500004, 0.6621547705690001",Off-surface,One player's frame missing
3404,"0.414145891647, 0.654833086438",Off-surface,One player's frame missing
3405,"0.41881584340449995, 0.6567436469979999",Off-surface,One player's frame missing
3406,"0.42044334133149996, 0.6506251116485",Off-surface,One player's frame missing
3407,"0.4191770337233333, 0.6529304335693333",Off-surface,One player's frame missing
3408,"0.4093747622625, 0.604808757363",Off-surface,One player's frame missing
3409,"0.40695581329499997, 0.580644797937",Off-surface,One player's frame missing
3410,"0.40814413107550007, 0.5666500577564999",Off-surface,One player's frame missing
3411,"0.4098815300815, 0.556037608031",Off-surface,One player's frame missing
3412,"0.41126877408099993, 0.5479628028225",Off-surface,One player's frame missing
3413,"0.41214824240733333, 0.5845607748413334",Off-surface,One player's frame missing
3414,"0.41600446520400003, 0.606088101326",Off-surface,One player's frame missing
3415,"0.419506287525, 0.6161310012325001",Off-surface,One player's frame missing
3416,"0.422531302029, 0.6112721494569999",Off-surface,One player's frame missing
3417,"0.422037608377, 0.6101070997814999",Off-surface,One player's frame missing
3418,"0.42280198800366664, 0.6082592950643333",Off-surface,One player's frame missing
3419,"0.426169687374, 0.603511872035",Off-surface,One player's frame missing
3420,"0.4326801280015, 0.5971501687209999",Off-surface,One player's frame missing
3421,"0.432785467311, 0.5966017299990001",Off-surface,One player's frame missing
3422,Off-surface,Off-surface,Both player's frame missing
3423,Off-surface,Off-surface,Both player's frame missing
3424,"0.436351252831, 0.5990273053199999",Off-surface,One player's frame missing
3425,"0.4357072894816667, 0.6034827382913334",Off-surface,One player's frame missing
3426,Missing,Off-surface,Both player's frame missing
3427,Missing,Off-surface,Both player's frame missing
3428,Missing,Off-surface,Both player's frame missing
3429,Missing,Off-surface,Both player's frame missing
3430,Missing,Off-surface,Both player's frame missing
3431,Missing,Off-surface,Both player's frame missing
3432,Missing,Off-surface,Both player's frame missing
3433,Missing,Off-surface,Both player's frame missing
3434,Missing,Off-surface,Both player's frame missing
3435,Missing,Off-surface,Both player's frame missing
3436,Missing,Off-surface,Both player's frame missing
3437,Missing,Off-surface,Both player's frame missing
3438,Missing,Off-surface,Both player's frame missing
3439,Missing,Off-surface,Both player's frame missing
3440,Missing,Off-surface,Both player's frame missing
3441,Missing,Off-surface,Both player's frame missing
3442,Missing,Off-surface,Both player's frame missing
3443,Missing,Off-surface,Both player's frame missing
3444,Missing,Off-surface,Both player's frame missing
3445,Missing,Off-surface,Both player's frame missing
3446,"0.44409518839900003, 0.602594412421",Off-surface,One player's frame missing
3447,"0.4540225889665, 0.6035054607495001",Off-surface,One player's frame missing
3448,"0.44918471529000004, 0.609207745527",Off-surface,One player's frame missing
3449,"0.45083563404399996, 0.5996321011325001",Off-surface,One player's frame missing
3450,"0.4537273493015, 0.5811713183285",Off-surface,One player's frame missing
3451,"0.4527067820715, 0.583378569747",Off-surface,One player's frame missing
3452,"0.45294332805899995, 0.5822505533394999",Off-surface,One player's frame missing
3453,"0.45404076911050006, 0.5822663296855",Off-surface,One player's frame missing
3454,"0.4466826656115, 0.540785690029",Off-surface,One player's frame missing
3455,"0.44880973773300004, 0.5186241568595",Off-surface,One player's frame missing
3456,"0.4478256681105, 0.5074497513335",Off-surface,One player's frame missing
3457,"0.4486755032175, 0.504866067027",Off-surface,One player's frame missing
3458,"0.44783187634099997, 0.5027413687610001",Off-surface,One player's frame missing
3459,"0.441266540171, 0.539827694503","0.08381677001644999, 0.6522055644410001",0.37469871074683814
3460,"0.4487734590295, 0.5555764016995","0.06874981714725001, 0.6638431502585",0.3951451090839748
3461,"0.44958981250450003, 0.5658051302325","0.059103677887500004, 0.6762418574885001",0.4058025283991489
3462,"0.44317560001800005, 0.5299666648404999","0.0530698641029, 0.6862700314925",0.4202537657423326
3463,"0.445492341853, 0.554386888991","0.05288605824255001, 0.6982769240610001",0.4181435592267983
3464,"0.4473136591865, 0.5619220283240001","0.0549483591402, 0.7121906632855",0.4201561511314758
3465,"0.45191023099, 0.563897238244",Missing,One player's frame missing
3466,"0.45205962941800004, 0.5705041144365",Missing,One player's frame missing
3467,"0.4533443921615, 0.571007313525",Missing,One player's frame missing
3468,"0.4540660619605, 0.5692537622664999",Missing,One player's frame missing
3469,"0.45436946242799997, 0.5690779447625001",Missing,One player's frame missing
3470,"0.45496013179499994, 0.5690209350255",Missing,One player's frame missing
3471,"0.45467499448750004, 0.5710261834915",Missing,One player's frame missing
3472,"0.4512359828225, 0.5665281259285",Missing,One player's frame missing
3473,"0.446930574026, 0.5258539479795",Missing,One player's frame missing
3474,"0.44610687305999996, 0.5078796158875001",Missing,One player's frame missing
3475,"0.4444438690685, 0.5015390011245",Missing,One player's frame missing
3476,"0.4419244293715, 0.5015133468290001",Missing,One player's frame missing
3477,"0.44209352121550005, 0.49578050060949996",Missing,One player's frame missing
3478,"0.444660317927, 0.5311333785745",Missing,One player's frame missing
3479,"0.44843200545250006, 0.555244237551",Missing,One player's frame missing
3480,"0.452775700853, 0.5659657768995",Missing,One player's frame missing
3481,"0.459397776992, 0.577272409509",Missing,One player's frame missing
3482,"0.45928216178549996, 0.5810986962995",Missing,One player's frame missing
3483,"0.458715848873, 0.5841061015285001",Missing,One player's frame missing
3484,"0.46175395088449994, 0.584841216302",Missing,One player's frame missing
3485,"0.45107365308799996, 0.5416170992839999",Missing,One player's frame missing
3486,"0.44764765367649995, 0.5248687434704999",Missing,One player's frame missing
3487,"0.445071152747, 0.516031166198",Missing,One player's frame missing
3488,"0.445883371254, 0.511043982331",Missing,One player's frame missing
3489,"0.44596460379799996, 0.5075447415035",Missing,One player's frame missing
3490,"0.451077350295, 0.5443983287395",Missing,One player's frame missing
3491,"0.45319731050900003, 0.56562817483","0.055382579635349996, 0.7252371581220001",0.4286392278450265
3492,"0.45224477331949997, 0.576274207825","0.05963268645995, 0.737919133135",0.4245860721063354
3493,"0.454130375204, 0.58536895725","0.059808647550999995, 0.747238185913",0.426252591883265
3494,"0.45330546219299994, 0.5884300438835","0.061207292284100004, 0.7594719334444999",0.42778067140826487
3495,"0.45672852558599997, 0.5867546866005","0.0630361899458, 0.7745321194579999",0.4361811773018051
3496,"0.455773683055, 0.5879893809575","0.065800319686, 0.7843467568965",0.4366181892946971
3497,"0.450514682077, 0.5413381517695","0.06922362966605, 0.80304748235",0.4624658261553423
3498,"0.449195003825, 0.5169818098175001","0.07215066755670001, 0.8262991576125001",0.487688069526963
3499,"0.448134477269, 0.510604763146","0.0765477548979, 0.843006892442",0.4985658109046504
3500,"0.4456174170415, 0.508406934283","0.0842662543361, 0.8754598923835",0.5150752729833494
3501,"0.447125308649, 0.5025214573845","0.09522149682345, 0.917783246837",0.5443148413892869
3502,"0.44564567532099997, 0.500569680966","0.108176955413, 0.981200604121",0.5872744002671764
3503,"0.44656549665350004, 0.499116480802","0.102221361541, 0.897546786663",0.5266114241211121
3504,"0.447261984476, 0.4966644050565","0.10806489886000001, 0.6835405461645001",0.3872690989555005
3505,"0.4456455244875, 0.49823940041250003","0.00561122617692, 0.468746813464",0.4410215373137681
3506,"0.44645784012450007, 0.4938951207705","0.00947333147793, 0.49263693289899996",0.4369863199618545
3507,"0.4470809374115, 0.5307601926259999","0.0126362617725, 0.4968218706845",0.4357682708588142
3508,"0.4532971038004999, 0.5479135708455001","0.0254546291697, 0.5052378427135",0.4299655810292297
3509,"0.454091798511, 0.5575700636315","0.061782713197033344, 0.5262883697706666",0.39355426918111824
3510,"0.458778966577, 0.5575277073475","0.0643021763504, 0.5332393774145",0.39522381127459316
3511,"0.459417197176, 0.5623520324015","0.061820283253699995, 0.538501642079",0.3983116205674553
3512,"0.454165039689, 0.5210498623335","0.0604086211488, 0.546413419429",0.39457246124145795
3513,"0.45074214876850005, 0.5024265261525","0.05517523576425, 0.5563456398419999",0.39922481571762686
3514,"0.45046345339849997, 0.49215749382499996","0.05759441528943334, 0.5711609048996666",0.4007338519094388
3515,"0.453276487137, 0.487338482194","0.05497433151825, 0.5796129095345",0.4088510451393761
3516,"0.45285261509200003, 0.48319656303150005","0.059116953844300005, 0.604687865426",0.4120532823503235
3517,"0.45982081090750004, 0.5176568389025","0.06656720571125, 0.6175276273285",0.40573707296804784
3518,"0.4628215332265, 0.5311534993895","0.0771314813148, 0.6581077526175001",0.4060470398319991
3519,"0.4648429761335, 0.544186145007","0.1056844513882, 0.727510949269",0.4032404118573942
3520,"0.4623087602875, 0.5493266288335","0.1443165301175, 0.8279421399545001",0.42278323226649656
3521,"0.46049655634099995, 0.558190908074","0.126742632422, 0.7580949392209999",0.3890415188641828
3522,"0.462996719737, 0.5609281027795","0.129658573485, 0.7659651725509999",0.39134961316858696
3523,"0.46164388798050005, 0.5596167476175","0.122889872172, 0.7428739871669999",0.3851460749815429
3524,"0.46153695400100003, 0.5470933946384999","0.13481835641599998, 0.783401780066",0.4032204050283928
